Formation,Xstart,Ystart,Xend,Yend,seg_length,rho,theta,HashID,Xmid,Ymid,yc,xc,PerpOffsetDist,PerpIntX,PerpIntY,Date_Changed,ScaledRho,Labels
Tsd,-11703509.6837718,4527148.36024747,-11703735.5446275,4527138.74914722,226.065254707066,-24775.9720342044,-87.5633517510925,1.28910835703896E+018,-11703622.6141997,4527143.55469734,4503174.61359003,-11684130.4775134,12538805.4895976,-1053.34343104463,24753.5706082164,"14 Jul, 2022",-23394.8524810432,139
Tsd,-11702207.3796889,4526768.72178787,-11702072.8242855,4526696.63853605,152.64714794955,12261.433508113,61.8214098905691,-3.27608425758557E+018,-11702140.1019872,4526732.68016196,4503174.61359003,-11684130.4775134,12548673.3848892,5790.11145056534,10808.2080412947,"14 Jul, 2022",13642.5530612742,3
Tsd,-11704148.8219379,4527342.98502739,-11703627.4197497,4527049.84646998,598.155879098928,11256.7532672067,60.6547838276748,6.12719223489834E+018,-11703888.1208438,4527196.41574868,4503174.61359003,-11684130.4775134,12550574.4118755,5516.60282740785,9812.31814422075,"14 Jul, 2022",12637.8728203679,2
Tsd,-11703959.0027081,4526848.01336488,-11704244.9329404,4526636.56915953,355.618826440666,-30823.9233555766,-53.5172301144862,-1.95985091854257E+018,-11704101.9678243,4526742.29126221,4503174.61359003,-11684130.4775134,12522977.3523638,-18327.3198579775,24783.5348135379,"14 Jul, 2022",-29442.8038024154,200
Tsd,-11700399.2914557,4526124.7780716,-11700428.1247564,4525898.91721589,227.693841311587,-19044.0690316354,-7.27500495077676,7.97474290331662E+018,-11700413.7081061,4526011.84764375,4503174.61359003,-11684130.4775134,12526808.7599712,-18890.7600789906,2411.58639067938,"14 Jul, 2022",-17662.9494784742,62
Tsd,-11701072.0684727,4525966.19491759,-11701245.068277,4525956.58381735,173.266573624112,-23696.240725528,-86.8201698795891,1.19203596552686E+018,-11701158.5683749,4525961.38936747,4503174.61359003,-11684130.4775134,12536230.4075096,-1314.4309382508,23659.7568844387,"14 Jul, 2022",-22315.1211723668,139
Tsd,-11701360.40148,4526008.24348115,-11701532.1998968,4526007.04209362,171.802617403281,-22953.5576376618,-89.5993367441644,2.98999308744156E+018,-11701446.3006884,4526007.64278739,4503174.61359003,-11684130.4775134,12537846.3179557,-160.510464486791,22952.9964191226,"14 Jul, 2022",-21572.4380845006,140
Tsd,-11701659.546975,4526065.91008261,-11701846.9634298,4526109.1600337,192.342106151688,18363.4998502839,77.0053832129909,5.24244376374415E+018,-11701753.2552024,4526087.53505816,4503174.61359003,-11684130.4775134,12543982.6251437,4129.207516065,17893.2325766098,"14 Jul, 2022",19744.6194034451,5
Tsd,-11702013.9562965,4526189.65299824,-11701828.9426168,4526187.25022318,185.029281477582,22780.8653792301,89.2559407975944,-5.13393861331363E+017,-11701921.4494567,4526188.45161071,4503174.61359003,-11684130.4775134,12538843.1067215,295.830447642844,22778.944483291,"14 Jul, 2022",24161.9849323913,45
Tsd,-11701730.4288393,4526219.68768649,-11701849.3662048,4526218.48629897,118.943432959179,-23221.6667532546,-89.4212744393812,-8.1372018361076E+018,-11701789.8975221,4526219.08699273,4503174.61359003,-11684130.4775134,12538077.7624982,-234.550323087871,23220.4821858881,"14 Jul, 2022",-21840.5472000934,140
Tsd,-11702387.5878184,4526374.66667791,-11702165.3311253,4526195.65993589,285.37948650145,6616.5275849765,51.1518433775782,-5.91871034781902E+018,-11702276.4594719,4526285.1633069,4503174.61359003,-11684130.4775134,12549145.8944264,4150.27394222673,5153.02469305444,"14 Jul, 2022",7997.64713813772,137
Tsd,-11702685.5319259,4526099.54893346,-11702480.0946582,4525955.38242982,250.975002205692,8106.85822010091,54.9405730349358,4.25938330961375E+018,-11702582.813292,4526027.46568164,4503174.61359003,-11684130.4775134,12549277.2301888,4656.7881056889,6635.92305105568,"14 Jul, 2022",9487.97777326212,135
Tsd,-11702584.6153734,4525993.82683079,-11702393.5947561,4525883.299178,220.692633009452,10508.949148091,59.9456239146801,-2.26667369743068E+018,-11702489.1050648,4525938.5630044,4503174.61359003,-11684130.4775134,12548837.73182,5263.10945123782,9096.02611591756,"14 Jul, 2022",11890.0687012522,2
Tsd,-11702532.9557096,4525715.10492375,-11702254.2338025,4525639.41750934,288.815661276336,16930.1509361203,74.8075909938805,-2.28412356931439E+017,-11702393.594756,4525677.26121655,4503174.61359003,-11684130.4775134,12545278.5075753,4436.73775955254,16338.4628644428,"14 Jul, 2022",18311.2704892815,4
Tsd,-11702225.4005018,4525482.03574286,-11702080.0326106,4525365.50115241,186.311928129356,6087.09537906578,51.2824920919788,-3.67446711101579E+018,-11702152.7165562,4525423.76844764,4503174.61359003,-11684130.4775134,12548545.6612747,3807.36313639413,4749.39112955241,"14 Jul, 2022",7468.214932227,137
Tsd,-11701564.6373601,4525621.39669638,-11701897.421706,4525620.19530885,332.786514463123,-22509.5756297258,-89.7931569292458,-2.43032436917136E+018,-11701731.0295331,4525620.79600262,4503174.61359003,-11684130.4775134,12538206.3820289,-81.2614763404985,22509.4289488385,"14 Jul, 2022",-21128.4560765645,140
Tsd,-11701551.4220973,4525396.13653444,-11701690.7830508,4525381.71988407,140.104657911426,-23896.1669288242,-84.0938588828199,5.64182661625529E+018,-11701621.1025741,4525388.92820926,4503174.61359003,-11684130.4775134,12535349.0353864,-2458.89529258801,23769.3211478645,"14 Jul, 2022",-22515.0473756629,142
Tsd,-11701601.8803736,4525334.86577039,-11701418.0680814,4525330.06022027,183.875099119765,21696.0701368675,88.50241226194,-8.32292910442964E+016,-11701509.9742275,4525332.46299533,4503174.61359003,-11684130.4775134,12538796.3368677,567.023772905556,21688.6593275111,"14 Jul, 2022",23077.1896900287,44
Tsd,-11700966.0460231,4524666.29360975,-11701350.4900328,4524445.23830416,443.466621881799,-27023.317635064,-60.1010981598208,-3.98954482898722E+018,-11701158.268028,4524555.76595696,4503174.61359003,-11684130.4775134,12524464.5406327,-13470.3435233734,23426.684386995,"14 Jul, 2022",-25642.1980819028,194
Tsd,-11701235.1568299,4525055.54316958,-11701763.7673433,4524805.65456327,584.699401779478,-27092.1328913827,-64.698621376694,-6.76887515952806E+018,-11701499.4620866,4524930.59886643,4503174.61359003,-11684130.4775134,12526299.7543475,-11578.6253750411,24493.2459880024,"14 Jul, 2022",-25711.0133382214,192
Tsd,-11701499.4620866,4524406.79390319,-11702816.1828199,4523637.90588376,1524.77613960999,-27093.5877774641,-59.7175665685659,1.46954717929647E+018,-11702157.8224533,4524022.34989347,4503174.61359003,-11684130.4775134,12525037.2964112,-13662.2908139044,23396.6730192875,"14 Jul, 2022",-25712.4682243029,194
Tsd,-11700581.6020134,4524522.1271061,-11700653.6852652,4524387.5717027,152.647147940314,-24582.0897160632,-28.1785901026739,-1.59910033815557E+018,-11700617.6436393,4524454.8494044,4503174.61359003,-11684130.4775134,12520528.5544495,-21668.6197076362,11608.1891255449,"14 Jul, 2022",-23200.970162902,183
Tsd,-11700881.948896,4524216.97467339,-11701095.7958764,4524101.64147048,242.965591637956,-26472.2514115449,-61.6608679645103,5.1356257336956E+018,-11700988.8723862,4524159.30807194,4503174.61359003,-11684130.4775134,12525053.4803733,-12566.0984461449,23299.6408692889,"14 Jul, 2022",-25091.1318583837,193
Tsd,-11700793.0462188,4524173.7247223,-11701117.420852,4524007.93324311,364.287959224438,-26281.6561497784,-62.927919762213,-5.12357643564138E+018,-11700955.2335354,4524090.82898271,4503174.61359003,-11684130.4775134,12525525.2804572,-11961.0723832545,23402.0981413576,"14 Jul, 2022",-24900.5365966172,193
Tsd,-11700360.5467078,4523839.73898886,-11700752.1990427,4523515.36435566,508.537564095715,-26267.8085127525,-50.3677368470505,-6.24302514414357E+018,-11700556.3728752,4523677.55167226,4503174.61359003,-11684130.4775134,12521671.1772163,-16755.1255853738,20230.2627437458,"14 Jul, 2022",-24886.6889595913,207
Tsd,-11700129.880302,4523880.58616489,-11700185.1441284,4523368.79507696,514.766168461992,-18129.8686763446,-6.16298886953991,-3.63660916826453E+018,-11700157.5122152,4523624.69062093,4503174.61359003,-11684130.4775134,12526683.2328374,-18025.0874714996,1946.37094776177,"14 Jul, 2022",-16748.7491231834,62
Tsd,-11699407.2457025,4524090.82898271,-11698647.9687833,4522625.13619567,1650.68373288456,-3943.7290316277,27.3856377424758,6.29732506512997E+016,-11699027.6072429,4523357.98258919,4503174.61359003,-11684130.4775134,12540434.8644739,-3501.75813848727,-1814.02552750543,"14 Jul, 2022",-2562.60947846649,116
Tsd,-11698758.4964361,4522774.10824943,-11697999.2195169,4521611.16512005,1388.86218258037,-1533.70882038303,33.1402208797252,9.00450400486554E+018,-11698378.8579765,4522192.63668474,4503174.61359003,-11684130.4775134,12541125.6713693,-1284.22831113386,-838.463112249412,"14 Jul, 2022",-152.589267221809,112
Tsd,-11699561.0233064,4523422.85751583,-11699363.9957514,4522000.41467988,1436.02349527191,-12506.4857110314,7.88606122990228,-5.67574645155614E+017,-11699462.5095289,4522711.63609785,4503174.61359003,-11684130.4775134,12532284.3296188,-12388.2102633643,-1715.93452990185,"14 Jul, 2022",-11125.3661578702,64
Tsd,-11699416.8568027,4523461.3019168,-11699171.7737465,4522783.71934968,720.544127519355,-7474.712984026,19.8851651144259,-3.19948565277788E+018,-11699294.3152746,4523122.51063324,4503174.61359003,-11684130.4775134,12537571.9448484,-7029.04238446136,-2542.41958594814,"14 Jul, 2022",-6093.59343086479,96
Tsd,-11699878.1896144,4524081.21788246,-11699657.1343088,4523567.02401947,559.697040254899,-6210.25459774753,23.2631855039609,-4.60983603130162E+018,-11699767.6619616,4523824.12095097,4503174.61359003,-11684130.4775134,12539468.7116726,-5705.36303053218,-2452.77289178615,"14 Jul, 2022",-4829.13504458631,97
Tsd,-11699782.078612,4522860.60815162,-11699767.6619616,4522495.38634239,365.506237629184,-14862.9473588637,2.26050191665968,-1.15648087397258E+018,-11699774.8702868,4522677.99724701,4503174.61359003,-11684130.4775134,12529858.5902077,-14851.3813610995,-586.23873937077,"14 Jul, 2022",-13481.8278057024,67
Tsd,-11700344.3279762,4523427.66306595,-11700800.8552377,4522649.16394628,902.484359875135,-24231.4864371143,-30.3882018495931,5.29935971592362E+018,-11700572.5916069,4523038.41350612,4503174.61359003,-11684130.4775134,12520456.7120973,-20902.5127728554,12257.6463781867,"14 Jul, 2022",-22850.3668839531,182
Tsd,-11700969.049492,4523283.49656231,-11701190.1047975,4523062.44125672,312.619411135918,-26125.7959428945,-44.9999999882925,-7.33399311434931E+018,-11701079.5771447,4523172.96890952,4503174.61359003,-11684130.4775134,12521006.137466,-18473.7274788915,18473.7274713419,"14 Jul, 2022",-24744.6763897333,198
Tsd,-11702996.9916432,4523764.05157445,-11702799.9640882,4523528.5796185,307.029150844649,-1256.71571626569,39.9203921430131,-9.01083096904628E+018,-11702898.4778657,4523646.31559647,4503174.61359003,-11684130.4775134,12546152.702961,-963.821536061198,-806.462918015346,"14 Jul, 2022",124.403836895523,130
Tsd,-11703823.5462641,4523072.05235696,-11703179.6025478,4523494.94076765,770.388290187762,-27441.7478553369,-56.7064367300468,2.46798523072103E+018,-11703501.574406,4523283.49656231,4503174.61359003,-11684130.4775134,12524883.0425744,-15063.5689624452,22937.707284503,"14 Jul, 2022",-26060.6283021756,202
Tsd,-11701041.1327438,4521976.38692928,-11701363.1046019,4521572.72071907,516.345123607315,-24944.3665055765,-38.5765295595789,2.41685749480594E+017,-11701202.1186728,4521774.55382418,4503174.61359003,-11684130.4775134,12520709.4144569,-19500.9063376994,15554.294338632,"14 Jul, 2022",-23563.2469524153,197
Tsd,-11700810.4663379,4522452.1363913,-11700945.0217413,4522053.27573122,420.945344128595,-21966.9520965889,-18.6417918936704,8.3158271477738E+018,-11700877.7440396,4522252.70606126,4503174.61359003,-11684130.4775134,12522427.4307622,-20814.4670926961,7021.74793487372,"14 Jul, 2022",-20585.8325434277,185
Tsd,-11700401.9945776,4522298.35878741,-11700647.0776338,4521644.8039709,697.996850006768,-21950.2914204866,-20.5560452204335,6.38459727038684E+018,-11700524.5361057,4521971.58137915,4503174.61359003,-11684130.4775134,12521993.6303307,-20552.6983130307,7707.26186773431,"14 Jul, 2022",-20569.1718673253,186
Tsd,-11700844.1051888,4521418.94311519,-11700594.2165825,4521116.19345754,392.557856583922,-1276.23220496383,39.5361571852624,3.89665446052277E+018,-11700719.1608857,4521267.56828636,4503174.61359003,-11684130.4775134,12543245.3552463,-984.259661738611,-812.404800121852,"14 Jul, 2022",104.88734819739,130
Tsd,-11700757.6052866,4521471.80416653,-11700844.1051888,4521145.02675827,338.032110352955,-20755.646286428,-14.8264799725684,-2.1828568002484E+018,-11700800.8552377,4521308.4154624,4503174.61359003,-11684130.4775134,12523331.4404343,-20064.5917725292,5311.21547002807,"14 Jul, 2022",-19374.5267332667,184
Tsd,-11699993.5228173,4521856.24817624,-11699993.5228173,4521572.72071907,283.527457170188,-15863.0453039203,-2.0208194326199E-19,8.25578310823973E+018,-11699993.5228173,4521714.48444766,4503174.61359003,-11684130.4775134,12528559.6496333,-15863.0453039203,5.59488857348953E-17,"14 Jul, 2022",-14481.9257507591,66
Tsd,-11699974.3006168,4521169.05450888,-11699969.4950667,4521409.33201495,240.325556766414,-16200.4721497588,-1.14576283314034,-1.35493997703109E+018,-11699971.8978418,4521289.19326192,4503174.61359003,-11684130.4775134,12527957.4231891,-16197.2330270618,323.944659117363,"14 Jul, 2022",-14819.3525965976,66
Tsd,-11699315.9402502,4521683.24837187,-11699277.4958492,4521193.08225948,491.671424534812,-13691.757383326,4.4846060127863,5.9006563763452E+018,-11699296.7180497,4521438.16531568,4503174.61359003,-11684130.4775134,12530260.5043666,-13649.8383950755,-1070.57556117511,"14 Jul, 2022",-12310.6378301648,65
Tsd,-11699527.3844555,4521769.74827406,-11699541.8011059,4521399.72091471,370.308096692498,-16109.1707880508,-2.23117461348788,-6.23242910799156E+018,-11699534.5927807,4521584.73459439,4503174.61359003,-11684130.4775134,12527640.3367252,-16096.958130961,627.154214429925,"14 Jul, 2022",-14728.0512348896,66
Tsd,-11699258.2736487,4520724.54112264,-11699258.2736487,4520546.73576815,177.805354489945,-15127.7961353194,-3.22238774402727E-19,4.91424074322195E+017,-11699258.2736487,4520635.63844539,4503174.61359003,-11684130.4775134,12528170.3209663,-15127.7961353194,8.50806556344449E-17,"14 Jul, 2022",-13746.6765821582,67
Tsd,-11699324.3499629,4520701.71475957,-11699327.9541255,4520501.083042,200.664087675926,-15506.2287658529,-1.02915480682625,6.27014611030049E+018,-11699326.1520442,4520601.39890078,4503174.61359003,-11684130.4775134,12527770.1715165,-15503.7273801493,278.510073379475,"14 Jul, 2022",-14125.1092126917,66
Tsd,-11701337.8754638,4524954.62661704,-11701458.0142168,4524851.30728943,158.455682857402,-27733.1826304121,-49.3044689521028,-8.30054237546666E+018,-11701397.9448403,4524902.96695324,4503174.61359003,-11684130.4775134,12521371.5275052,-18083.1241276932,21026.888514334,"14 Jul, 2022",-26352.0630772509,207
Tsd,-11701347.486564,4524846.50173931,-11701510.8752682,4524812.86288846,166.815589640362,-24698.5436476599,-78.3663660060725,-8.8134969747061E+018,-11701429.1809161,4524829.68231389,4503174.61359003,-11684130.4775134,12532464.1650509,-4980.5334607416,24191.1625343181,"14 Jul, 2022",-23317.4240944987,146
Tsd,-11701767.9721996,4525012.29321849,-11702003.4441556,4524988.26546789,236.694687015239,-23515.31642019,-84.1736579733552,-8.31485490754768E+018,-11701885.7081776,4525000.27934319,4503174.61359003,-11684130.4775134,12535658.2436161,-2387.12649342685,23393.8396473524,"14 Jul, 2022",-22134.1968670288,142
Tsd,-11701945.7775541,4525050.73761947,-11702061.1107571,4525031.51541898,116.924080948668,-24507.2931036681,-80.5376777969262,2.95406618909383E+018,-11702003.4441556,4525041.12651923,4503174.61359003,-11684130.4775134,12533970.3600383,-4028.97416574939,24173.8450073799,"14 Jul, 2022",-23126.1735505069,146
Tsd,-11702229.3050113,4525062.75149477,-11701928.9581287,4525098.79312068,302.501650716172,-23888.6139583093,-83.1572265877123,5.58878693568648E+017,-11702079.13157,4525080.77230773,4503174.61359003,-11684130.4775134,12535322.6363943,-2846.21418018917,23718.4515027777,"14 Jul, 2022",-22507.4944051481,142
Tsd,-11701806.4166006,4525106.00144586,-11701883.3054026,4525057.94594465,90.6709383948605,-27966.0086847503,-57.9946168133759,-7.08856502794463E+018,-11701844.8610016,4525081.97369526,4503174.61359003,-11684130.4775134,12523929.4107974,-14821.9549501552,23715.1279400112,"14 Jul, 2022",-26584.8891315891,201
Tsd,-11702330.2215639,4525238.1540742,-11702037.0830065,4525161.26527226,303.054618342564,16724.1071616934,75.3026807205635,1.95162516999578E+018,-11702183.6522852,4525199.70967323,4503174.61359003,-11684130.4775134,12544788.3416974,4243.11818847529,16176.8880936488,"14 Jul, 2022",18105.2267148546,4
Tsd,-11702027.4719062,4525271.79292505,-11702762.7210748,4525202.11244829,738.543640394389,-23687.1633299444,-84.5861774273262,7.79189850839106E+018,-11702395.0964905,4525236.95268667,4503174.61359003,-11684130.4775134,12536293.3776199,-2234.84807618234,23581.5003911084,"14 Jul, 2022",-22306.0437767831,142
Tsd,-11702683.4294978,4524997.87656813,-11702471.9852924,4524834.487864,267.216243210021,5924.26455116173,52.30575954068,-1.62857652648953E+018,-11702577.7073951,4524916.18221606,4503174.61359003,-11684130.4775134,12548608.8951377,3622.37675491666,4687.78168407947,"14 Jul, 2022",7305.38410432295,137
Tsd,-11702289.3743878,4524675.90470999,-11702565.6935198,4524668.69638481,276.413137642284,-21967.527971102,-88.5056664092285,-5.49336085217961E+018,-11702427.5339538,4524672.3005474,4503174.61359003,-11684130.4775134,12538254.2684285,-572.871052266404,21960.0570108236,"14 Jul, 2022",-20586.4084179407,140
Tsd,-11702378.2770651,4524625.44643372,-11702471.9852924,4524512.51600587,146.746425503262,-27740.7188394056,-39.6854543102467,-6.73159555333056E+018,-11702425.1311788,4524568.9812198,4503174.61359003,-11684130.4775134,12520355.2697167,-21348.194592564,17714.4593303034,"14 Jul, 2022",-26359.5992862444,199
